# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1224       1.277919710424e-10       2.358453197937e-12       2.352151027665e-13       1.280214596376e-14       2.726667051818e-15       1.076809202192e-16      -4.821924222419e-17 
 1225       1.272502801656e-10       2.379670496564e-12       2.670421991782e-13       1.279212747015e-14       2.717806269691e-15       1.101652410697e-16      -4.936644118970e-17 
 1226       1.267072801853e-10       2.401089482385e-12       2.969266017145e-13       1.278200361253e-14       2.708980868089e-15       1.126627511385e-16      -5.050072118449e-17 
 1227       1.261631422827e-10       2.422699443833e-12       3.248641475203e-13       1.277177651165e-14       2.700190683596e-15       1.151774965603e-16      -5.162193609342e-17 
 1228       1.256180387517e-10       2.444489595657e-12       3.508506947359e-13       1.276144830345e-14       2.691435550276e-15       1.177135496585e-16      -5.272993921508e-17 
 1229       1.250721430007e-10       2.466449078766e-12       3.748821225723e-13       1.275102113902e-14       2.682715299670e-15       1.202750089985e-16      -5.382458326082e-17 
 1230       1.245256295552e-10       2.488566960080e-12       3.969543313878e-13       1.274049718467e-14       2.674029760784e-15       1.228659994410e-16      -5.490572035384e-17 
 1231       1.239786740597e-10       2.510832232375e-12       4.170632427640e-13       1.272987862195e-14       2.665378760090e-15       1.254906721951e-16      -5.597320202827e-17 
 1232       1.234314532801e-10       2.533233814133e-12       4.352047995811e-13       1.271916764766e-14       2.656762121513e-15       1.281532048712e-16      -5.702687922823e-17 
 1233       1.228841451060e-10       2.555760549389e-12       4.513749660947e-13       1.270836647393e-14       2.648179666428e-15       1.308578015350e-16      -5.806660230691e-17 
 1234       1.223369285529e-10       2.578401207576e-12       4.655697280109e-13       1.269747732821e-14       2.639631213654e-15       1.336086927600e-16      -5.909222102566e-17 
 1235       1.217899837644e-10       2.601144483376e-12       4.777850925632e-13       1.268650245332e-14       2.631116579446e-15       1.364101356811e-16      -6.010358455302e-17 
 1236       1.212434920145e-10       2.623978996568e-12       4.880170885877e-13       1.267544410746e-14       2.622635577489e-15       1.392664140477e-16      -6.110054146386e-17 
 1237       1.206976357100e-10       2.646893291873e-12       4.962617665995e-13       1.266430456428e-14       2.614188018892e-15       1.421818382770e-16      -6.208293973837e-17 
 1238       1.201525983924e-10       2.669875838803e-12       5.025151988683e-13       1.265308611286e-14       2.605773712184e-15       1.451607455071e-16      -6.305062676122e-17 
 1239       1.196085647405e-10       2.692915031509e-12       5.067734794948e-13       1.264179105780e-14       2.597392463301e-15       1.482074996505e-16      -6.400344932058e-17 
 1240       1.190657205723e-10       2.715999188628e-12       5.090327244863e-13       1.263042171919e-14       2.589044075589e-15       1.513264914470e-16      -6.494125360721e-17 
 1241       1.185242528477e-10       2.739116553131e-12       5.092890718330e-13       1.261898043269e-14       2.580728349787e-15       1.545221385171e-16      -6.586388521353e-17 
 1242       1.179843496703e-10       2.762255292171e-12       5.075386815835e-13       1.260746954954e-14       2.572445084031e-15       1.577988854150e-16      -6.677118913268e-17 
 1243       1.174462002898e-10       2.785403496931e-12       5.037777359213e-13       1.259589143659e-14       2.564194073842e-15       1.611612036825e-16      -6.766300975765e-17 
 1244       1.169099951045e-10       2.808549182469e-12       4.980024392404e-13       1.258424847634e-14       2.555975112117e-15       1.646135919012e-16      -6.853919088027e-17 
 1245       1.163759256632e-10       2.831680287571e-12       4.902090182213e-13       1.257254306695e-14       2.547787989132e-15       1.681605757466e-16      -6.939957569036e-17 
 1246       1.158441693061e-10       2.854785371918e-12       4.803980007085e-13       1.256077759012e-14       2.539632512236e-15       1.718051354053e-16      -7.024404416191e-17 
 1247       1.153148428848e-10       2.877855716865e-12       4.685871071347e-13       1.254895431409e-14       2.531508565247e-15       1.755439675268e-16      -7.107262569373e-17 
 1248       1.147880485039e-10       2.900883249008e-12       4.547985104947e-13       1.253707548957e-14       2.523416049742e-15       1.793721677892e-16      -7.188538778852e-17 
 1249       1.142638888341e-10       2.923859844998e-12       4.390545716697e-13       1.252514338180e-14       2.515354865409e-15       1.832847984239e-16      -7.268239878755e-17 
 1250       1.137424671135e-10       2.946777331442e-12       4.213778398338e-13       1.251316027061e-14       2.507324910041e-15       1.872768881472e-16      -7.346372787263e-17 
 1251       1.132238871484e-10       2.969627484803e-12       4.017910528604e-13       1.250112845047e-14       2.499326079529e-15       1.913434320928e-16      -7.422944506804e-17 
 1252       1.127082533144e-10       2.992402031304e-12       3.803171377287e-13       1.248905023046e-14       2.491358267860e-15       1.954793917426e-16      -7.497962124255e-17 
 1253       1.121956705578e-10       3.015092646827e-12       3.569792109304e-13       1.247692793435e-14       2.483421367112e-15       1.996796948591e-16      -7.571432811132e-17 
 1254       1.116862443961e-10       3.037690956817e-12       3.318005788754e-13       1.246476390061e-14       2.475515267446e-15       2.039392354171e-16      -7.643363823791e-17 
 1255       1.111800809195e-10       3.060188536183e-12       3.048047382989e-13       1.245256048244e-14       2.467639857105e-15       2.082528735353e-16      -7.713762503619e-17 
 1256       1.106772867921e-10       3.082576909196e-12       2.760153766676e-13       1.244032004777e-14       2.459795022407e-15       2.126154354081e-16      -7.782636277236e-17 
 1257       1.101779692522e-10       3.104847549396e-12       2.454563725859e-13       1.242804497937e-14       2.451980647740e-15       2.170217132375e-16      -7.849992656687e-17 
 1258       1.096822361142e-10       3.126991879491e-12       2.131517962028e-13       1.241573767479e-14       2.444196615560e-15       2.214664651646e-16      -7.915839239639e-17 
 1259       1.091901957693e-10       3.149001271257e-12       1.791259096179e-13       1.240340054641e-14       2.436442806381e-15       2.259444152017e-16      -7.980183709578e-17 
 1260       1.087019571864e-10       3.170867045443e-12       1.434031672879e-13       1.239103602153e-14       2.428719098776e-15       2.304502531640e-16      -8.043033836005e-17 
 1261       1.082176299135e-10       3.192580471669e-12       1.060082164333e-13       1.237864654231e-14       2.421025369368e-15       2.349786346011e-16      -8.104397474631e-17 
 1262       1.077373240786e-10       3.214132768329e-12       6.696589744460e-14       1.236623456586e-14       2.413361492826e-15       2.395241807291e-16      -8.164282567575e-17 
 1263       1.072611503907e-10       3.235515102496e-12       2.630124428857e-14       1.235380256424e-14       2.405727341863e-15       2.440814783620e-16      -8.222697143558e-17 
 1264       1.067892201410e-10       3.256718589815e-12      -1.596051508499e-14       1.234135302450e-14       2.398122787227e-15       2.486450798440e-16      -8.279649318100e-17 
 1265       1.063216452039e-10       3.277734294414e-12      -5.979395833701e-14       1.232888844871e-14       2.390547697698e-15       2.532095029808e-16      -8.335147293718e-17 
 1266       1.058585380379e-10       3.298553228800e-12      -1.051734683327e-13       1.231641135399e-14       2.383001940084e-15       2.577692309714e-16      -8.389199360120e-17 
 1267       1.054000116870e-10       3.319166353761e-12      -1.520732327351e-13       1.230392427252e-14       2.375485379217e-15       2.623187123403e-16      -8.441813894399e-17 
 1268       1.049461797816e-10       3.339564578270e-12      -2.004672435987e-13       1.229142975158e-14       2.367997877943e-15       2.668523608686e-16      -8.492999361235e-17 
 1269       1.044971565393e-10       3.359738759383e-12      -2.503292969629e-13       1.227893035361e-14       2.360539297123e-15       2.713645555266e-16      -8.542764313087e-17 
 1270       1.040530567666e-10       3.379679702145e-12      -3.016329924459e-13       1.226642865617e-14       2.353109495626e-15       2.758496404046e-16      -8.591117390390e-17 
 1271       1.036139958592e-10       3.399378159487e-12      -3.543517328379e-13       1.225392725204e-14       2.345708330325e-15       2.803019246455e-16      -8.638067321750e-17 
 1272       1.031800898036e-10       3.418824832129e-12      -4.084587236947e-13       1.224142874919e-14       2.338335656088e-15       2.847156823762e-16      -8.683622924142e-17 
 1273       1.027514551780e-10       3.438010368486e-12      -4.639269729316e-13       1.222893577087e-14       2.330991325780e-15       2.890851526393e-16      -8.727793103107e-17 
 1274       1.023282091534e-10       3.456925364560e-12      -5.207292904167e-13       1.221645095558e-14       2.323675190253e-15       2.934045393251e-16      -8.770586852945e-17 
 1275       1.019104694944e-10       3.475560363852e-12      -5.788382875645e-13       1.220397695712e-14       2.316387098343e-15       2.976680111032e-16      -8.812013256912e-17 
 1276       1.014983545608e-10       3.493905857257e-12      -6.382263769298e-13       1.219151644464e-14       2.309126896864e-15       3.018697013542e-16      -8.852081487419e-17 
 1277       1.010919833081e-10       3.511952282966e-12      -6.988657718006e-13       1.217907210264e-14       2.301894430607e-15       3.060037081018e-16      -8.890800806224e-17 
 1278       1.006914752889e-10       3.529690026371e-12      -7.607284857923e-13       1.216664663101e-14       2.294689542330e-15       3.100640939441e-16      -8.928180564632e-17 
 1279       1.002969506538e-10       3.547109419963e-12      -8.237863324411e-13       1.215424274505e-14       2.287512072756e-15       3.140448859860e-16      -8.964230203687e-17 
 1280       9.990853015271e-11       3.564200743236e-12      -8.880109247974e-13       1.214186317553e-14       2.280361860567e-15       3.179400757702e-16      -8.998959254373e-17 
 1281       9.952633513556e-11       3.580954222585e-12      -9.533736750196e-13       1.212951066867e-14       2.273238742402e-15       3.217436192095e-16      -9.032377337806e-17 
 1282       9.915048755362e-11       3.597360031213e-12      -1.019845793968e-12       1.211718798621e-14       2.266142552848e-15       3.254494365186e-16      -9.064494165432e-17 
 1283       9.878110996044e-11       3.613408289027e-12      -1.087398290796e-12       1.210489790542e-14       2.259073124438e-15       3.290514121453e-16      -9.095319539222e-17 
 1284       9.841832551297e-11       3.629089062544e-12      -1.156001972549e-12       1.209264321912e-14       2.252030287644e-15       3.325433947032e-16      -9.124863351871e-17 
 1285       9.806223788035e-11       3.644393627394e-12      -1.225626935541e-12       1.208042649009e-14       2.245013886498e-15       3.359208712445e-16      -9.153135346527e-17 
 1286       9.771287071799e-11       3.659318271756e-12      -1.296241033994e-12       1.206824931102e-14       2.238023825638e-15       3.391860110668e-16      -9.180144392614e-17 
 1287       9.737022750693e-11       3.673860535999e-12      -1.367811393170e-12       1.205611303622e-14       2.231060023784e-15       3.423426791564e-16      -9.205899202158e-17 
 1288       9.703431158332e-11       3.688017954000e-12      -1.440304915558e-12       1.204401902644e-14       2.224122398164e-15       3.453947671057e-16      -9.230408569688e-17 
 1289       9.670512613794e-11       3.701788053133e-12      -1.513688280432e-12       1.203196864893e-14       2.217210864508e-15       3.483461931668e-16      -9.253681372410e-17 
 1290       9.638267421586e-11       3.715168354266e-12      -1.587927943406e-12       1.201996327743e-14       2.210325337044e-15       3.512009023041e-16      -9.275726570388e-17 
 1291       9.606695871602e-11       3.728156371752e-12      -1.662990135993e-12       1.200800429220e-14       2.203465728495e-15       3.539628662486e-16      -9.296553206721e-17 
 1292       9.575798239081e-11       3.740749613424e-12      -1.738840865159e-12       1.199609308000e-14       2.196631950077e-15       3.566360835506e-16      -9.316170407724e-17 
 1293       9.545574784573e-11       3.752945580586e-12      -1.815445912881e-12       1.198423103415e-14       2.189823911493e-15       3.592245796332e-16      -9.334587383103e-17 
