# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2355       1.225106163622e-11       5.747407354704e-13      -1.143902101014e-12       0.000000000000e+00       1.688261350688e-16       1.027706634165e-17       3.810454150922e-18 
 2356       1.225385318783e-11       5.706775393355e-13      -1.144561321963e-12       0.000000000000e+00       1.684937006749e-16       1.027064147727e-17       3.789726940329e-18 
 2357       1.225665976934e-11       5.666005421561e-13      -1.145032295448e-12       0.000000000000e+00       1.681620101798e-16       1.026630085453e-17       3.769442059999e-18 
 2358       1.225946919274e-11       5.625109723466e-13      -1.145315612827e-12       0.000000000000e+00       1.678310616871e-16       1.026406237455e-17       3.749537377302e-18 
 2359       1.226226922856e-11       5.584100625462e-13      -1.145411868683e-12       0.000000000000e+00       1.675008532866e-16       1.026394398557e-17       3.729950545781e-18 
 2360       1.226504760579e-11       5.542990496238e-13      -1.145321660830e-12       0.000000000000e+00       1.671713830532e-16       1.026596368305e-17       3.710619004920e-18 
 2361       1.226779201186e-11       5.501791746823e-13      -1.145045590314e-12       0.000000000000e+00       1.668426490479e-16       1.027013950967e-17       3.691479979918e-18 
 2362       1.227049009262e-11       5.460516830629e-13      -1.144584261420e-12       0.000000000000e+00       1.665146493169e-16       1.027648955540e-17       3.672470481461e-18 
 2363       1.227312945224e-11       5.419178243500e-13      -1.143938281675e-12       0.000000000000e+00       1.661873818923e-16       1.028503195753e-17       3.653527305497e-18 
 2364       1.227569765320e-11       5.377788523754e-13      -1.143108261849e-12       0.000000000000e+00       1.658608447915e-16       1.029578490072e-17       3.634587033001e-18 
 2365       1.227818221626e-11       5.336360252229e-13      -1.142094815962e-12       0.000000000000e+00       1.655350360176e-16       1.030876661706e-17       3.615586029757e-18 
 2366       1.228057062036e-11       5.294906052326e-13      -1.140898561289e-12       0.000000000000e+00       1.652099535592e-16       1.032399538609e-17       3.596460446123e-18 
 2367       1.228285030266e-11       5.253438590058e-13      -1.139520118360e-12       0.000000000000e+00       1.648855953905e-16       1.034148953484e-17       3.577146216805e-18 
 2368       1.228500865841e-11       5.211970574091e-13      -1.137960110965e-12       0.000000000000e+00       1.645619594708e-16       1.036126743794e-17       3.557579060632e-18 
 2369       1.228703304096e-11       5.170514755790e-13      -1.136219166159e-12       0.000000000000e+00       1.642390437454e-16       1.038334751756e-17       3.537694480324e-18 
 2370       1.228891076171e-11       5.129083929265e-13      -1.134297914267e-12       0.000000000000e+00       1.639168461447e-16       1.040774824356e-17       3.517427762268e-18 
 2371       1.229062909004e-11       5.087690931416e-13      -1.132196988885e-12       0.000000000000e+00       1.635953645846e-16       1.043448813346e-17       3.496713976288e-18 
 2372       1.229217525329e-11       5.046348641975e-13      -1.129917026885e-12       0.000000000000e+00       1.632745969665e-16       1.046358575252e-17       3.475487975419e-18 
 2373       1.229353643672e-11       5.005069983554e-13      -1.127458668418e-12       0.000000000000e+00       1.629545411770e-16       1.049505971378e-17       3.453684395677e-18 
 2374       1.229469978344e-11       4.963867921690e-13      -1.124822556920e-12       0.000000000000e+00       1.626351950884e-16       1.052892867809e-17       3.431237655834e-18 
 2375       1.229565239438e-11       4.922755464888e-13      -1.122009339116e-12       0.000000000000e+00       1.623165565580e-16       1.056521135419e-17       3.408081957189e-18 
 2376       1.229638132826e-11       4.881745664666e-13      -1.119019665019e-12       0.000000000000e+00       1.619986234286e-16       1.060392649873e-17       3.384151283339e-18 
 2377       1.229687490392e-11       4.840850797828e-13      -1.115854511727e-12       0.000000000000e+00       1.616813936492e-16       1.064507997728e-17       3.359389795069e-18 
 2378       1.229712661624e-11       4.800079907673e-13      -1.112516156964e-12       0.000000000000e+00       1.613648656373e-16       1.068862586032e-17       3.333783085444e-18 
 2379       1.229713124425e-11       4.759441247730e-13      -1.109007211537e-12       0.000000000000e+00       1.610490379191e-16       1.073450508771e-17       3.307327116780e-18 
 2380       1.229688355095e-11       4.718943098184e-13      -1.105330296113e-12       0.000000000000e+00       1.607339090080e-16       1.078265838576e-17       3.280017843007e-18 
 2381       1.229637828322e-11       4.678593765901e-13      -1.101488041220e-12       0.000000000000e+00       1.604194774055e-16       1.083302626696e-17       3.251851209657e-18 
 2382       1.229561017189e-11       4.638401584459e-13      -1.097483087266e-12       0.000000000000e+00       1.601057416006e-16       1.088554902976e-17       3.222823153859e-18 
 2383       1.229457393164e-11       4.598374914173e-13      -1.093318084544e-12       0.000000000000e+00       1.597927000699e-16       1.094016675836e-17       3.192929604334e-18 
 2384       1.229326426107e-11       4.558522142125e-13      -1.088995693245e-12       0.000000000000e+00       1.594803512778e-16       1.099681932247e-17       3.162166481386e-18 
 2385       1.229167584259e-11       4.518851682188e-13      -1.084518583469e-12       0.000000000000e+00       1.591686936762e-16       1.105544637705e-17       3.130529696894e-18 
 2386       1.228980334248e-11       4.479371975059e-13      -1.079889435234e-12       0.000000000000e+00       1.588577257046e-16       1.111598736214e-17       3.098015154307e-18 
 2387       1.228764141084e-11       4.440091488281e-13      -1.075110938491e-12       0.000000000000e+00       1.585474457903e-16       1.117838150258e-17       3.064618748636e-18 
 2388       1.228518468159e-11       4.401018716273e-13      -1.070185793127e-12       0.000000000000e+00       1.582378523478e-16       1.124256780780e-17       3.030336366447e-18 
 2389       1.228242777241e-11       4.362162180358e-13      -1.065116708985e-12       0.000000000000e+00       1.579289437795e-16       1.130848507160e-17       2.995163885854e-18 
 2390       1.227936528478e-11       4.323530428790e-13      -1.059906405867e-12       0.000000000000e+00       1.576207184751e-16       1.137607187190e-17       2.959097176511e-18 
 2391       1.227599180395e-11       4.285132036780e-13      -1.054557613550e-12       0.000000000000e+00       1.573131748121e-16       1.144526657052e-17       2.922132099610e-18 
 2392       1.227230189889e-11       4.246975606528e-13      -1.049073071792e-12       0.000000000000e+00       1.570063111553e-16       1.151600731296e-17       2.884264507864e-18 
 2393       1.226829012230e-11       4.209069767246e-13      -1.043455530348e-12       0.000000000000e+00       1.567001258570e-16       1.158823202814e-17       2.845490245511e-18 
 2394       1.226395101060e-11       4.171423175187e-13      -1.037707748977e-12       0.000000000000e+00       1.563946172571e-16       1.166187842821e-17       2.805805148300e-18 
 2395       1.225927908391e-11       4.134044513673e-13      -1.031832497452e-12       0.000000000000e+00       1.560897836828e-16       1.173688400830e-17       2.765205043486e-18 
 2396       1.225426884601e-11       4.096942493123e-13      -1.025832555576e-12       0.000000000000e+00       1.557856234490e-16       1.181318604628e-17       2.723685749822e-18 
 2397       1.224891478435e-11       4.060125851078e-13      -1.019710713186e-12       0.000000000000e+00       1.554821348577e-16       1.189072160257e-17       2.681243077554e-18 
 2398       1.224321137003e-11       4.023603352233e-13      -1.013469770168e-12       0.000000000000e+00       1.551793161985e-16       1.196942751984e-17       2.637872828412e-18 
 2399       1.223715305777e-11       3.987383788461e-13      -1.007112536468e-12       0.000000000000e+00       1.548771657486e-16       1.204924042287e-17       2.593570795605e-18 
 2400       1.223073428591e-11       3.951475978841e-13      -1.000641832098e-12       0.000000000000e+00       1.545756817721e-16       1.213009671824e-17       2.548332763812e-18 
 2401       1.222394947638e-11       3.915888769686e-13      -9.940604871540e-13       0.000000000000e+00       1.542748625209e-16       1.221193259415e-17       2.502154509176e-18 
 2402       1.221679303470e-11       3.880631034572e-13      -9.873713418202e-13       0.000000000000e+00       1.539747062341e-16       1.229468402018e-17       2.455031799295e-18 
 2403       1.220925934994e-11       3.845711674363e-13      -9.805772463832e-13       0.000000000000e+00       1.536752111380e-16       1.237828674704e-17       2.406960393220e-18 
 2404       1.220134279472e-11       3.811139617240e-13      -9.736810612417e-13       0.000000000000e+00       1.533763754465e-16       1.246267630636e-17       2.357936041441e-18 
 2405       1.219303772519e-11       3.776923818730e-13      -9.666856569173e-13       0.000000000000e+00       1.530781973605e-16       1.254778801047e-17       2.307954485887e-18 
 2406       1.218433848103e-11       3.743073261729e-13      -9.595939140656e-13       0.000000000000e+00       1.527806750684e-16       1.263355695213e-17       2.257011459912e-18 
 2407       1.217523938540e-11       3.709596956534e-13      -9.524087234862e-13       0.000000000000e+00       1.524838067458e-16       1.271991800437e-17       2.205102688295e-18 
 2408       1.216573474495e-11       3.676503940871e-13      -9.451329861342e-13       0.000000000000e+00       1.521875905556e-16       1.280680582017e-17       2.152223887227e-18 
 2409       1.215581884979e-11       3.643803279917e-13      -9.377696131303e-13       0.000000000000e+00       1.518920246478e-16       1.289415483231e-17       2.098370764308e-18 
 2410       1.214548597348e-11       3.611504066333e-13      -9.303215257718e-13       0.000000000000e+00       1.515971071598e-16       1.298189925309e-17       2.043539018538e-18 
 2411       1.213473037301e-11       3.579615420290e-13      -9.227916555435e-13       0.000000000000e+00       1.513028362162e-16       1.306997307414e-17       1.987724340311e-18 
 2412       1.212354628880e-11       3.548146489495e-13      -9.151829441282e-13       0.000000000000e+00       1.510092099285e-16       1.315831006615e-17       1.930922411405e-18 
 2413       1.211192794466e-11       3.517106449221e-13      -9.074983434171e-13       0.000000000000e+00       1.507162263958e-16       1.324684377867e-17       1.873128904980e-18 
 2414       1.209986954778e-11       3.486504502334e-13      -8.997408155214e-13       0.000000000000e+00       1.504238837040e-16       1.333550753987e-17       1.814339485569e-18 
 2415       1.208736528871e-11       3.456349879318e-13      -8.919133327822e-13       0.000000000000e+00       1.501321799265e-16       1.342423445630e-17       1.754549809066e-18 
 2416       1.207441069358e-11       3.426650535063e-13      -8.840188680274e-13       0.000000000000e+00       1.498411132298e-16       1.351296995259e-17       1.693769173130e-18 
 2417       1.206100668957e-11       3.397409230538e-13      -8.760603652557e-13       0.000000000000e+00       1.495506821940e-16       1.360170947393e-17       1.632061558781e-18 
 2418       1.204715556403e-11       3.368627427422e-13      -8.680407687966e-13       0.000000000000e+00       1.492608854948e-16       1.369046101159e-17       1.569504837508e-18 
 2419       1.203285961453e-11       3.340306589198e-13      -8.599630330583e-13       0.000000000000e+00       1.489717217967e-16       1.377923258384e-17       1.506177143735e-18 
 2420       1.201812114883e-11       3.312448181149e-13      -8.518301225388e-13       0.000000000000e+00       1.486831897538e-16       1.386803223593e-17       1.442156875087e-18 
 2421       1.200294248493e-11       3.285053670360e-13      -8.436450118359e-13       0.000000000000e+00       1.483952880090e-16       1.395686804014e-17       1.377522692665e-18 
 2422       1.198732595109e-11       3.258124525718e-13      -8.354106856582e-13       0.000000000000e+00       1.481080151946e-16       1.404574809580e-17       1.312353521323e-18 
